Date,Open,High,Low,Volume,Close
2002-07-23,31650,33650,31400,3350400,33600
2002-07-24,32800,33750,32800,2925300,33400
2002-07-25,35300,35300,32200,3215800,32600
2002-07-26,32200,32600,31000,1865400,31650
2002-07-29,32000,33200,31700,2285300,32900
2002-07-30,35500,36300,34150,4341000,35500
2002-07-31,36000,36350,35000,1914400,35350
2002-08-01,35350,35500,33800,1566100,34550
2002-08-02,33600,33600,32600,1842600,33150
2002-08-05,32200,32500,31200,1589400,31400
2002-08-06,30500,31750,30400,1680400,31700
2002-08-07,32500,33150,32000,1804700,32000
2002-08-08,32250,32650,31900,1142700,32650
2002-08-09,33500,34000,33150,1187700,33150
2002-08-12,33100,33400,32600,1074800,32800
2002-08-13,32500,32800,31900,1480600,32400
2002-08-14,32000,32400,31750,1383300,32250
2002-08-15,32250,32250,32250,0,32250
2002-08-16,33500,34400,33250,2486400,33600
2002-08-19,33500,34100,33300,1172700,33700
2002-08-20,34400,35500,34300,2132600,35400
2002-08-21,35100,36200,34850,1953500,36000
2002-08-22,36000,36050,35300,1783600,35600
2002-08-23,35600,35600,35600,0,35600
2002-08-26,34000,34200,32900,1261300,33200
2002-08-27,33200,33500,32200,1870900,32400
2002-08-28,32200,33300,32200,1452700,33200
2002-08-29,32500,33100,32400,957000,33100
